user_id,movie_id,rating
1,98,3.5
1,44943,4.0
1,5955,3.5
1,120,3.5
1,64686,3.0
3,76,3.5
7,41402,4.5
2,162,5.0
14,2604,5.0
7,12508,3.0
187,1538,5.0
4,87818,4.0
600,271718,2.0
3,26371,3.5
7,415,3.5
1,211672,4.0
1,597,3.5
2,168672,5.0
2,62177,4.5
1,9675,4.5
4,122906,4.0
1,2048,4.0
4,310,2.5
1,4147,3.5
1,8698,2.5
1,10414,4.5
1,10025,2.0
5,97020,4.5
1,9665,3.0
9,173,5.0
1,50544,5.0
3,147441,4.0
2,9884,4.0
6,49047,5.0
6,192136,3.5
2,68727,3.5
1,228066,4.0
7,38055,3.5
13,277685,2.0
144,170,3.0
235,303858,4.0
7,74534,2.5
2,36557,4.0
24,127585,4.0
12,44826,4.0
4,232672,3.0
2,12090,3.0
4,36647,3.5
2,408,5.0
2,266396,2.5
32,287424,4.5
2,854,4.5
8,10028,3.0
1,10199,4.0
1,453,4.0
1,293660,3.5
1,787,3.0
28,106646,3.0
5,70670,5.0
4,11007,3.0
3,293863,3.5
117,5876,3.0
45,10761,2.0
1,10477,3.5
3,25312,4.0
10,61791,4.0
2,9335,4.0
1,50620,3.0
1,238615,4.0
1,9600,4.5
3,550,3.5
1,36647,3.5
69,10320,2.5
1,274167,3.0
4,9279,3.5
66,19585,4.0
94,171274,4.0
1,10999,2.0
218,203801,3.0
2,11967,3.5
6,49444,4.5
1,4234,2.5
13,131631,4.0
4,76649,4.5
4,76203,4.0
25,228161,3.5
1,83666,2.5
277,41283,3.0
1,158852,3.5
4,11631,3.5
1,19994,5.0
2,76492,3.0
12,17979,3.5
1,4477,2.5
1,9384,3.0
559,214,3.0
2,11812,4.0
5,271110,3.5
2,83542,3.5
1,826,3.5
1,813,3.5
1,11631,3.5
8,9922,4.0
1,27579,4.0
1,25,3.5
478,16857,2.5
27,87428,5.0
9,72387,4.0
2,120,2.5
2,11199,3.0
13,80321,3.5
1,767,2.5
1,14557,4.0
1,74643,4.0
8,6552,4.5
11,429,4.5
1,1813,4.5
3,18785,3.0
1,87101,3.5
573,206647,4.0
602,2989,4.0
2,2001,4.0
3,80274,3.5
13,158852,4.5
1,211954,3.0
66,9502,2.5
1,12094,3.0
72,37165,5.0
30,170,3.0
1,11397,3.5
301,44826,3.5
3,214756,4.0
1,8879,3.0
459,11495,2.5
19,11866,4.0
3,294254,4.0
1,11678,3.0
1,141,4.0
1,241257,3.0
2,1656,3.0
154,97020,4.0
90,9932,3.5
151,150540,5.0
1,947,4.0
1,3131,5.0
1,254,4.5
2,673,4.5
2,2119,5.0
10,49013,3.0
1,13700,3.5
2,60420,3.5
1,2048,2.5
3,679,3.5
96,47964,3.0
176,3170,2.5
2,274854,3.5
1,71688,4.5
473,2270,3.0
1,10681,3.0
2,11678,3.0
2,20352,3.5
37,4951,4.0
1,223702,4.5
14,1268,4.0
21,48572,3.5
2,8077,2.5
5,364,4.5
9,308639,3.5
1,53182,4.5
3,1901,2.5
14,325133,4.0
1,8587,4.0
24,76649,4.0
3,10350,5.0
2,4105,4.0
1,8656,4.5
59,9567,4.0
2,8587,4.0
13,291870,4.5
2,25376,4.0
1,59965,4.5
5,105,4.0
6,265208,3.5
12,380,2.5
1,10160,3.5
1,254128,2.5
2,10774,4.5
2,34584,3.5
33,102382,3.5
1,9913,3.0
44,49730,2.5
6,70435,4.0
2,82700,3.0
177,9502,4.0
133,47933,4.0
161,1366,3.0
251,14293,3.5
1,2034,4.5
3,24428,4.0
1,281957,2.0
1,134374,3.5
5,4944,3.5
1,840,3.0
7,22803,1.5
3,27586,2.5
1,27578,3.0
15,144340,4.5
5,5915,3.5
1,4723,2.5
39,65057,4.5
3,13448,3.5
1,214756,3.0
1,20766,3.0
1,1726,3.5
2,4597,5.0
1,14536,3.5
1,2135,3.0
1,10637,4.0
1,91586,3.5
1,24428,3.5
4,4032,4.0
1,3902,3.5
1,57800,3.5
3,13067,2.5
3,197,3.0
2,211672,3.0
709,238,1.5
8,18840,2.5
1,203,3.0
1,177572,2.5
2,9339,4.5
1,146216,3.0
1,7873,3.0
2,64689,5.0
1,84892,4.0
1,558,3.5
5,1667,4.0
1,228161,5.0
1,10140,3.5
8,281957,4.0
1,84178,4.0
1,10719,3.0
2,241251,2.0
12,250066,4.0
5,654,3.5
1,62,3.0
1,9806,3.0
1,61791,5.0
1,7978,3.0
324,11,3.5
7,83542,4.5
5,8859,4.0
19,157336,2.5
4,118,3.5
7,1370,3.5
2,1621,4.0
1,1535,3.0
16,300673,3.0
1,76726,2.5
1,18937,4.5
5,14434,3.0
11,782,3.5
7,86834,3.5
497,11313,2.5
435,272,4.5
1,16290,3.5
11,62206,3.5
5,2486,4.0
17,2268,4.0
1,24748,4.0
1,37799,3.0
4,13475,4.5
2,314,4.5
207,222899,3.0
1,227159,4.0
14,25195,4.0
88,4816,3.5
148,47933,5.0
2,9352,4.0
173,9495,4.0
3,39513,3.5
14,522,3.5
45,1966,3.5
1,118340,4.0
1,17431,3.5
2,138843,2.5
2,1427,3.5
2,12162,3.0
3,3683,3.0
2,348,3.5
1,956,4.5
9,77949,4.0
1,12405,3.5
16,9588,3.5
4,9282,3.0
87,30596,2.5
1,177572,4.0
109,138697,3.5
2,23629,4.0
470,2034,4.0
66,149,2.5
2,433,4.0
2,280,3.0
1,18533,3.0
1,131631,3.0
2,55787,2.5
1,68734,4.0
38,259693,4.0
1,157336,4.5
2,10712,3.5
1,68734,5.0
1,10192,5.0
1,8960,4.0
3,57212,4.5
28,585,3.0
1,321697,3.5
1,5551,5.0
35,345003,3.5
2,76203,2.5
4,11033,4.0
1,135397,5.0
1,225574,3.5
1,218043,4.0
73,9286,3.5
4,1913,3.0
170,2123,5.0
8,9655,1.5
13,12085,3.5
78,754,4.0
11,102382,2.0
2,396152,4.5
1,496,2.0
5,168259,4.5
17,1103,4.0
1,8355,3.0
4,157353,3.0
10,277,2.5
56,509,2.5
1,96724,4.5
20,11873,5.0
1,1422,4.5
6,31005,3.5
70,10727,4.0
346,640,4.0
70,9802,3.5
21,45243,4.0
1,595,3.5
35,203801,4.0
5,198184,2.5
1,12634,3.5
1,10185,4.5
2,17577,4.5
2,9381,2.0
1,18162,3.0
9,253331,3.0
7,72559,4.5
7,44264,4.5
1,270946,3.0
5,14462,3.5
2,181533,2.0
1,8843,4.5
1,1648,2.0
1,12192,5.0
16,1624,4.0
380,205596,4.0
2,2976,4.0
20,11400,3.5
4,61791,3.5
8,650,2.5
1,7515,4.5
66,10027,2.5
1,1572,2.5
17,764,4.0
10,11812,2.5
1,3089,3.0
50,414,2.5
342,244534,3.0
10,1427,3.5
5,10776,3.0
5,8676,3.0
3,11456,4.5
37,12437,4.0
1,1911,4.0
3,9779,3.0
1,1593,5.0
2,9541,3.0
1,281957,4.5
2,129,3.0
2,5255,3.5
22,2493,4.0
1,170687,2.5
3,227306,2.5
2,34584,4.5
2,935,3.0
48,424,2.5
4,76203,4.5
7,93456,4.5
1,301351,4.0
3,332567,4.5
2,11826,3.0
13,745,4.0
1,22825,5.0
1,435,2.5
1,13159,2.5
1,146233,4.0
13,4257,3.5
1,166424,5.0
1,284,3.5
1,15489,2.0
7,579,3.0
1,10375,4.0
1,4911,3.0
1,809,3.5
43,17622,3.5
1,3509,4.5
2,9390,5.0
37,187,4.5
82,197,4.5
2,18900,4.0
3,12405,3.5
6,16781,3.5
3,7443,3.0
2,241251,3.5
19,38778,3.5
6,32856,4.0
11,38031,3.5
2,9543,3.0
104,74643,2.5
14,23483,3.5
405,2502,3.0
8,8966,5.0
2,11324,2.5
2,37710,3.0
2,48231,5.0
1,1548,4.0
3,168672,3.0
193,273248,1.5
4,52451,4.0
1,921,5.0
1,12244,3.5
61,435,4.0
35,15708,4.0
2,8909,2.5
90,158852,2.5
1,272,3.0
2,76203,4.5
12,61791,2.5
2,277,4.0
2,150540,4.0
1,222936,4.0
1,2486,3.5
1,36647,2.5
3,764,4.5
34,19724,3.5
1,24428,3.0
7,238,3.5
1,254473,4.5
136,6537,3.0
767,957,3.5
1,36648,4.5
56,2501,3.5
4,580,4.0
2,12212,3.5
1,10068,4.0
13,40264,4.5
1,5876,4.5
4,76341,2.5
38,109451,3.5
1,608,4.5
1,97370,5.0
37,323675,3.0
1,45612,3.0
1,60308,4.0
1,1893,5.0
1,11968,4.0
3,621,4.5
1,10198,4.0
1,954,4.5
1,37950,3.5
2,17578,3.5
1,8273,4.5
1,157336,3.5
3,22,3.5
1,3049,4.0
4,300673,4.0
1,10764,3.0
5,216015,4.0
1,9800,4.5
5,63574,4.0
1,51162,4.5
2,103663,3.0
16,218,4.0
8,27582,3.0
7,57825,3.5
1,27586,4.5
2,267935,3.5
1,559,4.0
1,19995,5.0
27,16871,3.5
17,23169,2.5
2,82505,3.0
46,674,3.5
3,702,4.5
3,12207,4.0
1,323676,3.0
153,79,4.0
52,16222,4.0
5,76757,3.5
1,272,5.0
4,37233,4.5
250,9787,2.0
1,76341,4.0
1,2105,4.0
121,11544,4.0
2,211672,4.5
1,35056,4.5
2,824,3.5
1,591,3.0
24,533,4.5
6,109418,3.0
5,218,3.5
1,157336,4.0
3,4982,3.0
7,12657,4.5
1,11240,4.5
27,9495,4.5
2,147441,3.5
1,9779,4.5
1,13183,4.5
1,6477,3.5
33,77866,4.5
5,324668,5.0
45,652,1.5
1,10996,3.0
1,49040,2.5
5,215,4.0
3,172385,3.0
3,673,3.0
34,135397,4.5
1,245703,3.5
6,222935,4.5
176,10890,4.0
1,290595,4.5
5,88751,2.0
2,628,5.0
10,288,3.5
68,321258,3.0
1,136797,4.5
70,767,4.0
1,453,3.5
8,16508,3.5
703,82702,4.5
7,9013,3.5
1,228165,3.0
1,2105,4.0
3,72545,4.0
1,71688,5.0
1,202575,4.0
1,9342,2.5
2,1381,3.0
1,75780,5.0
4,82990,4.0
3,8069,5.0
1,1402,4.5
1,11644,4.0
3,262500,3.0
251,10796,3.0
1,271110,4.0
2,11282,4.5
2,9067,3.5
1,10191,2.0
5,311,3.0
1,9488,4.5
4,682,3.5
1,49530,4.0
2,16523,3.0
4,2048,4.0
1,86829,3.5
1,102651,5.0
2,205584,3.5
1,1907,3.0
1,43074,2.5
1,950,3.0
2,1970,3.0
2,268,4.0
6,64685,3.5
1,314365,3.5
1,256961,5.0
56,327833,4.0
31,2310,4.0
1,953,2.0
1,78,4.5
1,2642,2.5
1,2454,2.5
1,9802,4.5
4,74465,4.5
44,256917,4.0
4,14359,3.5
353,25704,4.5
1,2830,3.5
3,81005,4.0
1,138832,3.0
1,68812,2.5
1,111,5.0
2,58,4.0
517,6415,3.5
2,118340,3.0
3,9879,4.5
4,362105,3.0
11,201088,3.5
392,6623,2.0
95,9315,3.5
1,119283,3.5
1,23730,3.5
15,43347,3.0
1,22798,3.0
40,21208,3.5
6,15092,4.0
1,10530,3.0
573,3116,4.0
1,80278,4.5
3,2069,4.5
2,11302,3.5
1,271110,3.0
1,35056,4.0
10,240,3.0
17,291870,3.0
22,284293,4.5
242,188161,4.0
2,935,4.0
18,222935,3.5
376,81005,4.5
23,767,1.5
9,17431,2.0
1,28355,3.5
8,270487,4.5
1,203833,4.0
1,75638,4.5
5,312221,2.5
1,9464,4.5
16,3683,3.5
24,38055,3.5
15,6073,3.0
5,1781,3.5
2,61891,5.0
2,9637,3.5
2,6171,4.0
12,11592,4.5
1,2787,3.5
1,64688,4.0
307,46529,2.0
1,373314,2.5
44,102382,3.5
1,293660,2.5
1,953,4.0
86,118340,3.0
1,10136,3.5
688,168259,4.0
1,49051,3.5
1,1946,4.0
3,8390,3.0
1,57800,3.5
1,14462,4.0
1,153158,3.0
20,4518,2.0
2,326,4.0
23,37834,2.0
357,8849,4.0
2,691,5.0
4,10200,4.0
8,244786,3.5
18,423,3.5
117,1546,4.5
2,238,2.0
7,140300,2.5
1,55,3.0
373,9647,3.5
1,285,4.0
12,167,3.5
3,26618,4.5
1,51384,4.0
7,81836,3.0
3,1360,3.0
4,411,3.5
1,500,4.0
37,18,4.0
4,11979,2.5
5,2567,3.5
20,262504,3.5
42,256591,5.0
52,8355,3.5
1,62,5.0
4,14043,3.0
1,211672,4.5
458,2454,4.5
40,32657,4.5
4,364,3.5
33,24021,2.5
10,135397,3.5
1,310,4.0
1,1103,3.0
2,10719,4.5
3,423,5.0
23,10555,4.0
1,76341,3.0
3,21755,4.0
5,82690,2.0
1,131631,4.0
1,242582,3.5
1,25941,4.5
1,8077,4.0
2,2604,3.0
1,504,4.5
12,550,4.5
2,39538,4.0
2,872,3.5
1,4349,3.5
1,714,3.5
1,240,3.5
6,10760,2.5
149,2503,5.0
4,36586,4.0
1,19585,5.0
5,9603,5.0
74,1271,3.5
3,21413,3.0
4,184315,4.0
1,10681,3.0
8,11324,3.5
2,45317,3.0
77,13501,3.5
1,286217,3.0
1,10358,4.0
1,550,3.0
1,10603,4.0
1,2779,3.0
1,3083,4.0
3,10366,3.0
3,9731,3.5
738,267860,4.5
6,11697,2.5
134,22,2.0
1,9975,4.0
5,9802,3.0
5,3049,4.5
1,13053,3.5
1,211672,4.0
11,333371,3.5
531,135397,4.0
15,745,2.5
1,158015,3.0
2,68728,4.0
1,294272,5.0
5,238636,4.5
1,3600,4.0
28,97370,4.0
1,293660,3.0
2,9384,3.0
10,1366,3.0
2,70435,4.5
1,10895,3.0
1,9593,3.0
1,146227,3.5
14,34653,3.0
1,262504,2.0
101,9923,3.5
2,52451,3.5
4,10067,3.0
1,323677,3.5
24,102899,2.5
1,5876,4.0
4,6957,2.0
1,1165,4.5
1,19899,3.5
2,15927,3.0
1,11439,3.0
2,219,2.5
4,311,3.5
1,94329,3.0
10,13809,3.5
4,57158,4.0
542,869,4.0
20,121,2.5
1,11551,4.0
6,713,3.5
1,24428,3.0
1,9691,3.0
3,306,3.0
6,177677,2.0
1,196867,3.5
2,8265,3.5
2,205584,4.0
41,9355,4.5
6,8358,4.0
1,1808,3.5
1,22804,2.5
1,670,3.0
1,12,3.5
1,13053,3.0
12,91586,3.0
3,114150,4.0
1,2898,3.5
3,49026,4.0
1,9982,4.0
30,21338,5.0
1,812,4.5
4,156022,4.0
1,1588,3.5
147,37950,2.5
1,76203,4.0
1,210577,3.0
1,10549,4.0
2,57158,3.0
252,18487,5.0
3,8456,3.0
1,4011,3.5
1,1248,1.5
1,27205,4.5
18,1809,4.5
3,72710,3.0
10,4147,5.0
686,805,4.0
1,854,3.5
1,595,4.0
1,2300,4.5
1,122917,2.0
1,161,3.0
2,7345,3.0
10,21309,4.0
7,12155,3.0
1,592,3.0
2,10054,3.0
1,78383,3.5
1,1578,4.5
1,22970,5.0
10,11172,3.0
1,10414,2.5
1,593,4.0
2,15121,4.5
4,8909,3.0
16,3179,4.0
18,41154,5.0
54,296,3.0
1,12498,3.0
1,8457,4.5
1,156022,3.5
3,6615,3.0
102,157336,5.0
2,9535,4.0
13,9313,3.5
3,63574,4.0
15,21641,4.0
1,630,3.0
1,68737,3.5
3,34813,4.5
1,120467,3.0
4,177572,3.5
2,127585,5.0
21,109424,5.0
58,227306,3.0
1,20322,4.5
6,920,4.5
89,87101,2.5
2,225565,3.5
10,4464,4.0
4,2493,3.5
2,6977,3.0
2,62630,3.0
1,8456,3.5
1,1555,3.5
1,59436,3.0
6,9615,4.0
1,4970,4.5
2,11631,5.0
1,180,4.0
2,118340,3.0
2,704,3.5
4,43593,4.0
9,76285,2.5
1,274167,2.0
2,664,3.5
53,256591,5.0
1,190859,3.0
6,10313,2.5
47,258509,4.5
1,8346,3.5
1,38322,2.5
1,10781,4.5
4,4935,3.0
43,415,4.5
2,1779,4.5
5,41446,4.5
1,89,3.5
1,8999,3.5
1,15489,3.0
10,11186,3.5
1,539,4.5
2,210577,3.5
407,84329,4.5
1,25376,5.0
14,270946,4.0
2,82525,3.0
6,62177,4.0
125,4951,3.5
7,4517,4.0
2,11565,3.5
12,121,3.0
1,70981,2.5
1,76757,3.5
4,1245,3.5
2,49040,3.5
3,256961,4.5
2,11459,3.0
1,223702,3.5
1,57431,3.0
4,497,3.5
1,87101,4.0
1,10202,3.0
32,225565,2.5
4,8741,5.0
21,218,2.5
1,22894,3.5
2,492,2.5
13,177677,4.0
2,194,3.0
81,15511,3.0
16,9598,3.5
22,13,3.5
1,608,4.0
1,1933,3.5
1,211672,5.0
800,228150,2.5
3,425,4.0
609,2011,3.5
1,295964,4.0
2,787,2.5
1,862,4.5
6,3034,2.0
1,256591,4.0
2,1957,2.5
1,20943,4.0
1,152737,4.5
1,9472,2.0
1,22894,4.0
1,9348,4.0
3,8839,2.5
4,85350,3.0
1,957,4.0
1,316152,3.0
22,40807,2.5
34,10740,2.5
3,4584,3.5
19,155,4.0
4,280092,4.5
1,329833,2.0
2,604,3.5
2,1581,3.0
1,9075,4.0
1,15045,2.5
10,41446,1.5
7,10229,3.0
1,307081,4.0
74,155,4.0
6,82693,3.0
164,27205,4.0
1,14353,3.5
1,8273,3.0
33,1865,3.5
5,228150,4.5
3,75656,3.0
1,503,2.5
1,19901,3.0
12,27205,3.5
8,9662,4.0
1,522,3.0
1,10030,4.0
11,49017,3.5
9,144336,3.5
3,46195,3.0
38,76757,3.5
47,36557,3.5
19,172391,4.0
10,670,3.0
2,137,4.0
1,169,3.5
1,215,4.0
4,278,5.0
24,76338,3.5
1,679,3.0
8,345911,3.5
2,12279,5.0
1,22971,4.5
2,11873,4.5
10,1996,4.0
10,762,3.5
96,82702,4.0
271,244786,3.0
1,563,3.0
3,98,4.0
1,1858,1.5
2,118340,3.0
5,303858,2.0
1,227159,3.5
2,11637,3.0
1,686,2.0
5,8831,2.5
2,49047,3.5
11,37842,5.0
4,41154,3.5
8,9567,3.0
1,211672,4.5
1,409,3.5
1,157336,3.0
1,225886,3.0
33,260346,5.0
1,14054,5.0
4,120,3.5
13,22824,3.0
7,10138,3.5
2,578,4.5
2,88005,3.0
1,11969,4.0
2,122906,3.0
1,10220,3.5
1,2539,3.5
20,451,3.5
1,205775,4.0
2,15121,3.0
1,10996,3.5
1,594,4.0
65,2044,4.5
1,65055,3.0
24,687,3.5
8,5559,4.5
1,10782,2.5
35,9381,3.0
7,257344,3.5
1,2636,2.5
27,280,2.5
7,562,4.0
328,1487,4.0
1,10764,3.5
1,10530,3.0
1,211672,5.0
2,1495,4.0
1,9800,5.0
20,288,4.0
2,772,4.0
1,97367,3.0
4,18239,4.0
1,2110,4.0
2,378200,4.5
2,5516,4.5
1,680,4.5
2,21724,4.5
2,49950,2.5
2,19995,3.5
4,118340,3.5
1,318846,3.0
2,38757,4.0
16,18191,3.5
2,550,3.0
5,64686,5.0
1,70868,2.5
1,1250,4.0
1,68722,4.5
5,197,2.5
1,26320,5.0
3,26389,4.5
1,12437,3.5
4,109424,4.0
2,3131,3.5
1,290595,4.5
1,9487,3.5
1,49047,4.0
60,9631,2.5
9,644,2.0
8,10483,4.0
1,37821,3.5
1,218,3.5
1,9335,4.0
1,9487,3.5
7,146233,4.0
11,37137,3.5
1,380,3.0
2,58224,3.0
5,9282,3.0
1,70,3.0
1,277,4.5
110,8367,4.0
22,1637,3.5
28,218,4.5
1,4614,4.5
5,17654,3.5
8,89492,2.0
1,10483,4.0
2,87093,5.0
60,155,3.0
1,26389,3.5
5,20766,3.0
2,47964,3.0
8,103,4.0
1,1954,3.5
1,138832,3.0
7,152601,3.0
274,9798,5.0
1,111,4.5
3,429,4.5
42,2275,4.0
1,75174,4.0
11,19995,2.0
2,489,3.5
1,255343,3.5
3,88005,3.0
55,271969,4.0
1,82695,3.0
12,16158,2.5
1,107846,4.0
1,88751,3.5
3,161,4.0
6,10214,3.0
2,204922,3.0
155,209451,2.5
2,415,4.0
1,920,4.0
103,278927,4.0
41,7451,3.5
1,44214,5.0
597,9942,4.0
2,50646,2.5
1,172,3.0
10,64689,3.5
264,122917,3.5
14,28,5.0
16,755,2.5
2,5,4.0
39,862,3.0
24,9725,3.0
1,429,3.0
1,11918,2.5
1,1913,3.0
3,8321,3.0
587,8909,4.0
1,157336,3.5
1,274854,3.5
1,82700,3.0
3,1636,4.0
296,14,5.0
4,49953,4.5
5,2067,4.5
6,70160,3.5
1,10204,5.0
1,198277,4.5
55,14043,2.5
1,17654,3.0
14,12405,4.0
1,10136,3.0
3,9486,3.0
1,70,3.0
2,9802,4.0
3,131631,3.0
1,13260,3.0
2,211672,5.0
1,1698,3.5
1,18937,4.0
1,79316,5.0
12,96,3.0
31,5902,2.0
5,11676,3.5
1,193756,3.0
3,187017,3.5
10,2757,4.5
4,4942,4.0
386,68737,2.0
734,32274,4.0
1,19898,1.5
1,56715,4.0
5,146238,4.0
2,11535,2.5
2,33644,3.5
1,19489,3.5
1,211672,3.0
1,9902,4.5
6,1819,3.0
10,10072,4.5
3,13027,3.5
1,533,3.5
8,94348,3.0
11,9576,4.5
3,16996,3.0
15,9969,3.0
29,20526,3.5
14,4256,3.5
1,189,4.5
2,1124,3.5
3,10045,4.0
132,168259,4.0
6,18487,4.5
12,253412,5.0
2,18785,3.0
1,1428,4.0
1,184345,5.0
1,8326,3.5
2,310569,2.0
19,3078,4.0
1,1955,4.0
1,6877,2.5
1,15121,5.0
1,6439,2.5
3,1366,4.0
1,1642,4.0
34,1900,3.5
1,1817,3.0
3,11007,3.0
48,205220,5.0
2,9504,3.0
1,13223,4.0
2,7453,3.5
17,270946,3.0
14,407887,4.5
1,365222,4.5
532,157353,3.5
2,2069,3.0
552,242,3.5
29,135397,3.0
2,1417,3.5
21,60304,3.0
1,39781,3.0
1,98,4.5
12,227159,3.5
1,2252,2.5
3,68718,4.0
751,8836,2.0
5,10140,2.5
8,921,3.5
2,9631,2.5
4,11560,3.5
212,25166,4.5
17,49527,3.5
1,136797,3.5
2,9416,4.0
231,56292,3.5
17,52451,4.5
1,199,4.0
24,673,3.0
2,157336,4.5
612,4513,5.0
1,103620,3.5
1,285,4.0
363,37165,3.0
3,4133,4.0
1,12154,4.0
23,378200,4.0
2,133805,4.0
5,53182,4.0
1,82675,3.0
59,39451,2.0
11,9906,4.5
90,176,4.5
1,185567,5.0
2,105,2.5
1,296,3.0
3,122,3.5
1,9486,4.0
7,19556,3.5
1,45054,3.0
647,88751,4.0
256,20352,3.0
17,1648,3.5
36,252512,4.0
6,8329,2.5
6,9268,4.0
4,11283,5.0
2,50646,5.0
5,9893,4.0
1,19994,2.0
1,10661,4.0
63,414,4.0
1,8966,4.0
41,10681,3.0
2,7501,4.5
3,2048,3.0
24,274,3.0
4,25,3.0
1,243,3.0
4,137094,2.5
1,13967,2.5
1,216282,4.0
1,244786,3.5
2,256924,3.0
3,106,3.5
1,431,3.0
3,6973,2.5
4,11371,3.5
83,59860,3.0
363,2155,3.0
22,131634,3.5
2,10397,4.0
3,87567,4.0
5,41216,2.0
10,1951,4.5
1,14576,2.0
1,10147,3.5
1,544,3.0
17,22,2.5
1,27205,3.0
1,1586,4.0
12,11887,4.5
386,77,3.0
5,98,3.5
3,105,1.5
5,1669,4.5
1,76649,4.0
4,1966,3.0
2,1417,3.5
3,3933,2.5
1,12153,3.5
1,1587,3.0
1,14435,4.0
73,264660,4.5
1,11775,3.0
685,286217,3.0
1,109445,1.5
10,401,5.0
1,307081,3.0
4,138103,3.0
1,11024,3.0
66,77950,2.5
2,1690,3.5
1,14160,4.0
2,19344,3.0
1,62177,3.5
1,193,2.5
5,97367,3.0
1,273248,2.5
2,49529,3.5
68,1538,4.0
1,921,4.5
3,122,3.0
2,22972,2.5
599,18,2.5
47,20662,4.0
5,22947,3.5
461,36586,4.5
1,211672,5.0
2,46503,3.5
12,38757,5.0
1,246655,3.5
38,10192,4.0
1,121,3.0
1,15070,3.0
1,122,5.0
1,6795,3.5
1,64690,2.5
21,258489,4.5
248,80321,3.0
2,22970,3.0
3,9552,3.0
6,10637,3.5
1,146233,3.0
489,38317,3.5
1,155,3.5
1,59859,3.5
6,28,3.5
1,22803,3.0
2,264644,1.5
2,11439,4.0
578,621,4.0
77,26466,3.0
1,44040,3.0
13,10201,3.0
25,8292,3.0
11,10637,2.5
6,142,4.0
3,96724,3.0
2,244786,4.5
1,57800,3.0
1,15045,3.5
1,1970,4.0
14,136795,4.0
1,119450,3.5
12,9906,4.0
457,4935,2.5
17,950,3.5
31,9292,2.5
1,9963,3.5
41,10027,4.5
1,118340,3.0
519,534,3.0
7,1830,3.5
2,1585,4.0
37,92182,3.0
2,34069,3.0
4,192141,4.5
1,22897,4.0
2,354110,3.5
1,300673,3.5
9,109424,3.5
1,77,3.0
9,9679,4.0
1,52520,3.5
5,12405,4.0
1,1817,4.0
4,239,3.5
2,747,2.0
7,10066,3.5
2,256274,4.0
2,256961,4.0
3,49018,3.5
16,3536,4.5
8,33909,2.5
39,8285,5.0
1,17979,3.5
17,49021,3.0
1,10782,3.0
90,8326,4.0
1,188207,4.5
2,177677,4.5
540,754,3.5
3,22530,5.0
3,812,4.0
72,503,3.5
8,36669,3.5
47,440,4.0
19,198663,3.0
31,250546,2.5
5,8461,3.5
2,169917,3.5
3,274854,4.0
118,119450,4.5
5,39691,2.5
2,10674,3.0
2,44912,3.5
3,663,5.0
8,2176,4.5
4,8960,3.0
1,10160,4.0
5,81836,3.0
6,228967,3.0
2,2907,3.0
377,228150,3.5
5,50546,3.0
1,107,3.5
5,62838,4.0
1,50014,3.0
210,4032,3.5
3,510,4.0
1,38,3.5
1,181283,4.5
8,228205,3.5
3,605,2.0
12,142,4.5
1,293660,3.5
1,926,4.5
38,37165,5.0
1,1832,4.5
280,11086,3.5
2,271110,3.0
1,238,4.0
1,83542,3.5
1,41733,3.5
141,138843,2.5
1,296099,5.0
303,9533,3.5
4,57165,3.5
4,64688,3.0
1,64688,4.0
1,18925,5.0
19,159824,4.0
1,11551,4.5
3,35,4.5
2,50359,3.0
1,342521,3.5
1,228066,3.0
2,153158,4.0
9,134411,4.0
2,157336,4.0
20,8843,3.0
1,107985,3.0
1,3489,2.5
1,12155,3.5
2,2649,4.5
94,76757,3.5
2,96,4.5
1,1573,3.5
2,1259,3.5
662,391,4.0
1,5925,3.5
11,26371,4.0
17,1576,3.5
1,25763,4.5
1,28053,4.0
12,590,3.0
2,13475,3.0
76,7214,4.0
6,2310,3.0
1,80278,1.5
3,205587,2.5
1,31908,4.0
3,47327,3.5
2,11624,3.5
16,147773,4.0
1,205596,3.0
98,203801,3.5
1,150540,4.5
4,23742,3.0
16,131631,4.0
1,10285,5.0
1,9257,2.5
2,36419,4.0
6,49517,2.5
10,2048,2.0
1,118340,3.0
4,227973,2.0
5,404,4.0
2,70981,4.5
8,14396,1.5
1,36586,3.5
43,135397,4.0
4,8909,5.0
9,7518,4.0
1,805,3.0
1,9787,4.0
11,2832,4.0
2,132232,5.0
426,674,2.0
1,123553,3.0
2,539,5.0
3,1874,4.0
187,6282,5.0
29,59108,4.0
15,68718,4.0
618,10764,4.5
1,141,3.5
6,7451,4.0
6,9471,3.0
1,278927,3.5
498,334074,3.0
2,286217,3.0
1,3600,2.5
1,266396,4.0
1,235,3.0
2,18840,3.0
4,297761,4.5
1,286217,3.5
693,10195,5.0
1,75612,5.0
1,211672,5.0
10,272,3.5
1,408,4.0
1,1911,4.5
11,10096,3.5
43,262504,3.0
1,24428,3.5
2,470,5.0
5,1124,3.5
1,8840,3.5
1,27578,3.5
3,3059,4.0
2,11324,3.5
1,116149,4.5
1,550,5.0
4,82684,3.5
1,7451,3.5
1,2088,3.5
1,9644,2.5
1,2176,4.0
1,879,4.5
4,314,3.5
63,76025,3.5
1,80271,3.0
1,45612,3.5
4,10741,4.5
1,11470,3.5
2,48138,4.5
1,150689,5.0
1,196,5.0
3,198663,5.0
5,205321,3.0
3,380,3.5
1,12123,3.0
3,414,3.0
6,8077,3.5
85,6963,3.5
6,49021,4.0
2,53256,3.0
